OrderID,OrderDate,CustomerName,Segment,Region,Category,Sales,Profit
ORD-3980,2025-09-28,Elizabeth Moffitt,Corporate,Central,Office Supplies,43.0,20.21
ORD-3980,2025-09-28,Elizabeth Moffitt,Corporate,Central,Office Supplies,60.83,30.415
ORD-4656,2025-09-28,Suzanne McNair,Corporate,Central,Office Supplies,735.98,331.191
ORD-3980,2025-09-28,Elizabeth Moffitt,Corporate,Central,Office Supplies,14.62,6.8714
ORD-3664,2025-09-28,Anthony Rawles,Corporate,East,Office Supplies,13.36,6.4128
ORD-3893,2025-09-28,Carlos Soltero,Consumer,Central,Office Supplies,69.712,8.714
ORD-3980,2025-09-28,Elizabeth Moffitt,Corporate,Central,Technology,389.97,132.5898
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Furniture,302.94,69.6762
ORD-4540,2025-09-29,Shaun Weien,Consumer,West,Furniture,225.296,22.5296
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Furniture,8.8,3.872
ORD-4031,2025-09-29,Gene McClure,Consumer,Central,Furniture,124.404,-21.3264
ORD-4017,2025-09-29,Cari Schnelling,Consumer,East,Office Supplies,17.48,4.5448
ORD-4838,2025-09-29,Sarah Foster,Consumer,West,Office Supplies,25.99,7.5371
ORD-3895,2025-09-29,Anthony Rawles,Corporate,West,Office Supplies,3.52,1.6896
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Office Supplies,101.94,29.5626
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Office Supplies,19.68,5.7072
ORD-4530,2025-09-29,Pete Takahito,Consumer,Central,Office Supplies,2.112,-3.3792
ORD-4540,2025-09-29,Shaun Weien,Consumer,West,Office Supplies,50.352,17.6232
ORD-4883,2025-09-29,Sean Wendt,Home Office,East,Office Supplies,33.93,-22.62
ORD-3526,2025-09-29,Kelly Lampkin,Corporate,Central,Office Supplies,2.864,-4.5824
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Office Supplies,14.94,7.1712
ORD-3526,2025-09-29,Kelly Lampkin,Corporate,Central,Office Supplies,94.192,-164.836
ORD-4123,2025-09-29,Tamara Willingham,Home Office,East,Office Supplies,6.48,3.1752
ORD-4540,2025-09-29,Shaun Weien,Consumer,West,Office Supplies,16.34,7.6798
ORD-4883,2025-09-29,Sean Wendt,Home Office,East,Office Supplies,222.32,25.011
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Office Supplies,231.72,11.586
ORD-3895,2025-09-29,Anthony Rawles,Corporate,West,Technology,1626.192,121.9644
ORD-3555,2025-09-29,Anne McFarland,Consumer,South,Technology,271.96,67.99
ORD-4838,2025-09-29,Sarah Foster,Consumer,West,Technology,71.928,6.2937
ORD-4883,2025-09-29,Sean Wendt,Home Office,East,Technology,210.564,-52.641
ORD-3604,2025-09-30,Eric Barreto,Consumer,Central,Furniture,526.344,-75.192
ORD-3690,2025-09-30,Fred Hopkins,Corporate,East,Technology,29.97,14.0859
ORD-3713,2025-10-01,Annie Zypern,Consumer,Central,Office Supplies,121.536,15.192
ORD-5092,2025-10-01,Lena Hernandez,Consumer,Central,Office Supplies,11.68,5.4896
ORD-3844,2025-10-01,Christine Phan,Corporate,East,Office Supplies,13.128,4.2666
ORD-4063,2025-10-01,Nathan Mautz,Home Office,East,Office Supplies,13.92,4.35
ORD-4269,2025-10-01,Tracy Blumstein,Consumer,West,Office Supplies,15.192,5.5071
ORD-3528,2025-10-01,Lisa Ryan,Corporate,East,Office Supplies,41.4,19.872
ORD-4269,2025-10-01,Tracy Blumstein,Consumer,West,Office Supplies,58.32,27.9936
ORD-3477,2025-10-01,Maribeth Yedwab,Corporate,Central,Office Supplies,63.312,20.5764
ORD-3882,2025-10-01,Philisse Overcash,Home Office,Central,Technology,399.95,143.982
ORD-5092,2025-10-01,Lena Hernandez,Consumer,Central,Technology,159.75,11.1825
ORD-4297,2025-10-02,Harold Ryan,Corporate,West,Technology,2399.96,839.986
ORD-3954,2025-10-03,John Castell,Consumer,East,Furniture,20.096,3.0144
ORD-3954,2025-10-03,John Castell,Consumer,East,Furniture,138.588,-34.647
ORD-5051,2025-10-03,Evan Minnotte,Home Office,Central,Furniture,298.116,-4.2588
ORD-5104,2025-10-03,Raymond Buch,Consumer,Central,Office Supplies,20.23,9.5081
ORD-4068,2025-10-03,Dorothy Dickinson,Consumer,East,Office Supplies,3.304,1.0738
ORD-3954,2025-10-03,John Castell,Consumer,East,Office Supplies,20.736,7.2576
ORD-3954,2025-10-03,John Castell,Consumer,East,Office Supplies,259.92,-25.992
ORD-3954,2025-10-03,John Castell,Consumer,East,Office Supplies,37.752,4.2471
ORD-5046,2025-10-04,George Zrebassa,Corporate,West,Furniture,362.352,45.294
ORD-5046,2025-10-04,George Zrebassa,Corporate,West,Technology,1649.95,659.98
ORD-3622,2025-10-05,Joni Wasserman,Consumer,South,Furniture,194.848,12.178
ORD-4018,2025-10-05,Mike Gockenbach,Consumer,South,Furniture,91.032,-2.2758
ORD-4248,2025-10-05,Dennis Kane,Consumer,West,Furniture,23.88,10.5072
ORD-3673,2025-10-05,Tony Molinari,Consumer,East,Furniture,14.89,4.0203
ORD-4248,2025-10-05,Dennis Kane,Consumer,West,Office Supplies,12.96,6.2208
ORD-4248,2025-10-05,Dennis Kane,Consumer,West,Office Supplies,26.2,12.052
ORD-4248,2025-10-05,Dennis Kane,Consumer,West,Technology,234.95,32.893
ORD-3673,2025-10-05,Tony Molinari,Consumer,East,Technology,543.92,135.98
ORD-4191,2025-10-06,Matt Hagelstein,Corporate,West,Office Supplies,9.984,3.6192
ORD-4191,2025-10-06,Matt Hagelstein,Corporate,West,Office Supplies,14.98,4.1944
ORD-4191,2025-10-06,Matt Hagelstein,Corporate,West,Technology,1145.6,100.24
ORD-3798,2025-10-07,Vivek Gonzalez,Consumer,West,Furniture,115.96,25.5112
ORD-4193,2025-10-07,Roland Fjeld,Consumer,Central,Furniture,302.67,72.6408
ORD-3469,2025-10-07,Anna Gayman,Consumer,South,Office Supplies,34.848,6.534
ORD-4193,2025-10-07,Roland Fjeld,Consumer,Central,Office Supplies,137.62,60.5528
ORD-4556,2025-10-07,Gary McGarr,Consumer,East,Office Supplies,60.12,22.2444
ORD-3469,2025-10-07,Anna Gayman,Consumer,South,Office Supplies,4.368,0.3822
ORD-4193,2025-10-07,Roland Fjeld,Consumer,Central,Office Supplies,33.48,16.4052
ORD-4189,2025-10-07,Laura Armstrong,Corporate,Central,Office Supplies,2.896,0.4706
ORD-3775,2025-10-07,Giulietta Weimer,Consumer,West,Technology,90.57,11.7741
ORD-4189,2025-10-07,Laura Armstrong,Corporate,Central,Technology,124.792,15.599
ORD-4193,2025-10-07,Roland Fjeld,Consumer,Central,Technology,461.97,133.9713
ORD-3469,2025-10-07,Anna Gayman,Consumer,South,Technology,22.0,1.375
ORD-4778,2025-10-08,Tony Chapman,Home Office,East,Office Supplies,76.776,-53.7432
ORD-5061,2025-10-08,John Lee,Consumer,West,Office Supplies,26.25,12.6
ORD-5061,2025-10-08,John Lee,Consumer,West,Office Supplies,330.4,85.904
ORD-4429,2025-10-08,Jay Fein,Consumer,East,Technology,89.95,43.176
ORD-4902,2025-10-09,Erin Creighton,Consumer,West,Furniture,36.96,11.4576
ORD-5011,2025-10-09,Luke Schmidt,Corporate,Central,Office Supplies,155.88,54.558
ORD-4578,2025-10-09,Laurel Beltran,Home Office,East,Office Supplies,11.01,5.3949
ORD-5011,2025-10-09,Luke Schmidt,Corporate,Central,Office Supplies,17.52,8.4096
ORD-4578,2025-10-09,Laurel Beltran,Home Office,East,Office Supplies,849.95,390.977
ORD-4578,2025-10-09,Laurel Beltran,Home Office,East,Office Supplies,11.54,5.5392
ORD-3977,2025-10-09,Erin Ashbrook,Corporate,East,Office Supplies,54.816,17.8152
ORD-4902,2025-10-09,Erin Creighton,Consumer,West,Office Supplies,56.56,15.2712
ORD-4072,2025-10-09,Eugene Hildebrand,Home Office,South,Technology,41.424,8.2848
ORD-4084,2025-10-09,Greg Matthias,Consumer,East,Technology,285.576,-57.1152
ORD-3809,2025-10-09,Katrina Willman,Consumer,Central,Technology,36.792,4.1391
ORD-4044,2025-10-10,Heather Kirkland,Corporate,West,Office Supplies,54.896,18.5274
ORD-4942,2025-10-10,Aaron Smayling,Corporate,Central,Office Supplies,36.288,12.7008
ORD-5085,2025-10-10,Eric Murdock,Consumer,West,Office Supplies,186.54,50.3658
ORD-4942,2025-10-10,Aaron Smayling,Corporate,Central,Technology,1439.982,-263.9967
ORD-4256,2025-10-10,Larry Hughes,Consumer,South,Technology,271.96,16.9975
ORD-4298,2025-10-10,Annie Thurman,Consumer,Central,Technology,95.984,5.999
ORD-5003,2025-10-12,Charlotte Melton,Consumer,Central,Furniture,183.372,-36.6744
ORD-5074,2025-10-12,Bruce Degenhardt,Consumer,West,Furniture,123.96,11.1564
ORD-5074,2025-10-12,Bruce Degenhardt,Consumer,West,Office Supplies,51.75,24.84
ORD-4966,2025-10-12,Ted Butterfield,Consumer,East,Office Supplies,16.52,5.369
ORD-4482,2025-10-12,George Ashbrook,Consumer,West,Office Supplies,99.87,23.9688
ORD-4447,2025-10-12,Scot Coram,Corporate,West,Office Supplies,16.06,4.1756
ORD-4422,2025-10-12,Adrian Barton,Consumer,Central,Technology,39.816,7.4655
ORD-4565,2025-10-13,Harry Marie,Corporate,Central,Office Supplies,3.318,-5.6406
ORD-4242,2025-10-13,Harry Marie,Corporate,West,Office Supplies,8.784,3.1842
ORD-4242,2025-10-13,Harry Marie,Corporate,West,Office Supplies,7.968,2.8884
ORD-4135,2025-10-14,Patrick O'Donnell,Consumer,Central,Office Supplies,125.88,60.4224
ORD-4135,2025-10-14,Patrick O'Donnell,Consumer,Central,Office Supplies,133.2,66.6
ORD-3863,2025-10-14,Pauline Webber,Corporate,South,Office Supplies,13.76,6.3296
ORD-4749,2025-10-14,Nick Zandusky,Home Office,Central,Office Supplies,151.056,7.5528
ORD-4135,2025-10-14,Patrick O'Donnell,Consumer,Central,Technology,79.78,29.5186
ORD-4906,2025-10-15,Seth Vernon,Consumer,South,Furniture,145.74,23.3184
ORD-4906,2025-10-15,Seth Vernon,Consumer,South,Furniture,15.4,7.392
ORD-4688,2025-10-15,Gary Mitchum,Home Office,East,Office Supplies,227.88,68.364
ORD-4688,2025-10-15,Gary Mitchum,Home Office,East,Office Supplies,24.64,11.8272
ORD-4330,2025-10-15,Todd Boyes,Corporate,Central,Office Supplies,115.296,40.3536
ORD-5069,2025-10-15,Shahid Hopkins,Consumer,East,Office Supplies,70.12,21.036
ORD-4688,2025-10-15,Gary Mitchum,Home Office,East,Technology,824.95,247.485
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Furniture,207.184,25.898
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Furniture,51.75,15.525
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Office Supplies,1473.1,412.468
ORD-3836,2025-10-16,Joni Wasserman,Consumer,East,Office Supplies,11.68,5.4896
ORD-3836,2025-10-16,Joni Wasserman,Consumer,East,Office Supplies,104.8,26.2
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Office Supplies,31.128,11.673
ORD-4787,2025-10-16,Jay Kimmel,Consumer,West,Office Supplies,13.76,4.644
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Office Supplies,11.952,4.1832
ORD-3796,2025-10-16,Matt Collins,Consumer,West,Office Supplies,244.55,114.9385
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Office Supplies,24.56,11.5432
ORD-3708,2025-10-16,Chloris Kastensmidt,Consumer,Central,Office Supplies,118.16,-25.109
ORD-3708,2025-10-16,Chloris Kastensmidt,Consumer,Central,Technology,119.448,-13.4379
ORD-4834,2025-10-16,Cindy Chapman,Consumer,Central,Technology,63.96,19.8276
ORD-4961,2025-10-16,Fred McMath,Consumer,South,Technology,79.992,21.9978
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Technology,55.76,7.8064
ORD-4787,2025-10-16,Jay Kimmel,Consumer,West,Technology,159.96,17.9955
ORD-4799,2025-10-16,Jeremy Lonsdale,Consumer,West,Technology,707.88,44.2425
ORD-0083,2025-10-17,Denny Blanton,Consumer,East,Office Supplies,113.92,33.04
ORD-0083,2025-10-17,Denny Blanton,Consumer,East,Office Supplies,39.66,11.9
ORD-0083,2025-10-17,Denny Blanton,Consumer,East,Office Supplies,447.86,210.49
ORD-4478,2025-10-19,Ivan Liston,Consumer,Central,Furniture,121.3,25.473
ORD-4478,2025-10-19,Ivan Liston,Consumer,Central,Office Supplies,70.08,35.04
ORD-4541,2025-10-19,Steve Chapman,Corporate,Central,Office Supplies,177.2,83.284
ORD-4478,2025-10-19,Ivan Liston,Consumer,Central,Technology,1454.49,378.1674
ORD-4384,2025-10-20,Sylvia Foulston,Corporate,Central,Office Supplies,9.184,2.87
ORD-4892,2025-10-20,Daniel Raglin,Home Office,South,Office Supplies,477.51,219.6546
ORD-4384,2025-10-20,Sylvia Foulston,Corporate,Central,Office Supplies,12.864,-22.512
ORD-4384,2025-10-20,Sylvia Foulston,Corporate,Central,Office Supplies,29.664,10.0116
ORD-3442,2025-10-20,Sanjit Jacobs,Home Office,East,Office Supplies,25.92,12.4416
ORD-4384,2025-10-20,Sylvia Foulston,Corporate,Central,Technology,153.584,13.4386
ORD-3902,2025-10-21,Brenda Bowman,Corporate,East,Furniture,1779.9,373.779
ORD-4831,2025-10-21,Justin MacKendrick,Consumer,West,Furniture,54.92,19.7712
ORD-4831,2025-10-21,Justin MacKendrick,Consumer,West,Office Supplies,542.94,152.0232
ORD-3902,2025-10-21,Brenda Bowman,Corporate,East,Office Supplies,219.9,59.373
ORD-3902,2025-10-21,Brenda Bowman,Corporate,East,Office Supplies,17.52,5.256
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Office Supplies,100.704,37.764
ORD-3603,2025-10-21,Rick Hansen,Consumer,South,Office Supplies,20.736,7.2576
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Office Supplies,192.16,92.2368
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Office Supplies,46.74,11.685
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Technology,174.95,12.2465
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Technology,299.99,89.997
ORD-4699,2025-10-21,Dana Kaydos,Consumer,West,Technology,242.624,27.2952
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Furniture,423.648,47.6604
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Furniture,31.984,0.0
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Office Supplies,272.048,30.6054
ORD-3533,2025-10-22,Jay Kimmel,Consumer,West,Office Supplies,83.79,22.6233
ORD-3533,2025-10-22,Jay Kimmel,Consumer,West,Office Supplies,59.52,15.4752
ORD-3445,2025-10-22,Michael Kennedy,Corporate,West,Office Supplies,36.024,11.7078
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Office Supplies,1614.582,-1237.8462
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Office Supplies,14.76,4.797
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Office Supplies,24.32,9.12
ORD-5050,2025-10-22,Keith Dawkins,Corporate,East,Office Supplies,17.544,5.9211
ORD-3533,2025-10-22,Jay Kimmel,Consumer,West,Office Supplies,31.44,8.4888
ORD-3533,2025-10-22,Jay Kimmel,Consumer,West,Office Supplies,31.92,9.2568
ORD-4137,2025-10-22,Dan Campbell,Consumer,South,Technology,1.584,0.4752
ORD-3590,2025-10-23,Janet Martin,Consumer,West,Furniture,418.296,5.2287
ORD-5090,2025-10-23,Nora Preis,Consumer,West,Office Supplies,16.68,4.3368
ORD-5090,2025-10-23,Nora Preis,Consumer,West,Office Supplies,5.76,2.8224
ORD-4375,2025-10-24,James Galang,Consumer,East,Office Supplies,97.84,25.4384
ORD-4526,2025-10-24,Bill Overfelt,Corporate,Central,Office Supplies,50.4,23.184
ORD-3865,2025-10-24,Dionis Lloyd,Corporate,East,Office Supplies,1801.632,-337.806
ORD-4007,2025-10-25,Sarah Jordon,Consumer,South,Office Supplies,13.428,-11.19
ORD-4007,2025-10-25,Sarah Jordon,Consumer,South,Office Supplies,67.136,-0.8392
ORD-4253,2025-10-26,Emily Ducich,Home Office,Central,Furniture,74.592,-2.1312
ORD-3901,2025-10-26,Tom Prescott,Consumer,East,Furniture,4416.174,-630.882
ORD-3725,2025-10-26,Edward Hooks,Corporate,East,Furniture,462.564,97.6524
ORD-4253,2025-10-26,Emily Ducich,Home Office,Central,Furniture,16.784,-22.2388
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,2518.29,654.7554
ORD-4253,2025-10-26,Emily Ducich,Home Office,Central,Office Supplies,38.864,-99.1032
ORD-4253,2025-10-26,Emily Ducich,Home Office,Central,Office Supplies,8.016,1.002
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,13.92,4.872
ORD-4675,2025-10-26,Adrian Hane,Home Office,South,Office Supplies,102.93,48.3771
ORD-3725,2025-10-26,Edward Hooks,Corporate,East,Office Supplies,895.92,302.373
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,221.056,77.3696
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,23.36,11.68
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,8.56,3.852
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Office Supplies,540.57,140.5482
ORD-4253,2025-10-26,Emily Ducich,Home Office,Central,Office Supplies,5.552,-1.041
ORD-4675,2025-10-26,Adrian Hane,Home Office,South,Technology,98.16,9.816
ORD-5014,2025-10-26,Rick Wilson,Corporate,West,Technology,71.976,8.997
ORD-3872,2025-10-27,Nat Gilpin,Corporate,East,Furniture,9.94,3.0814
ORD-3872,2025-10-27,Nat Gilpin,Corporate,East,Furniture,88.02,27.2862
ORD-3921,2025-10-27,Yana Sorensen,Corporate,West,Furniture,65.94,22.4196
ORD-3872,2025-10-27,Nat Gilpin,Corporate,East,Furniture,40.48,15.7872
ORD-4951,2025-10-27,Pauline Johnson,Consumer,East,Office Supplies,9.912,1.239
ORD-3753,2025-10-27,Russell Applegate,Consumer,Central,Office Supplies,21.38,-33.139
ORD-3753,2025-10-27,Russell Applegate,Consumer,Central,Office Supplies,6.744,-11.4648
ORD-3872,2025-10-27,Nat Gilpin,Corporate,East,Office Supplies,107.424,33.57
ORD-3921,2025-10-27,Yana Sorensen,Corporate,West,Office Supplies,2793.528,942.8157
ORD-3979,2025-10-27,Chloris Kastensmidt,Consumer,East,Office Supplies,10.782,-7.9068
ORD-4680,2025-10-27,Nicole Fjeld,Home Office,West,Office Supplies,323.1,61.389
ORD-3753,2025-10-27,Russell Applegate,Consumer,Central,Office Supplies,200.064,12.504
ORD-3921,2025-10-27,Yana Sorensen,Corporate,West,Office Supplies,1000.02,290.0058
ORD-3945,2025-10-27,Helen Wasserman,Corporate,West,Technology,843.9,371.316
ORD-3945,2025-10-27,Helen Wasserman,Corporate,West,Technology,1496.16,224.424
ORD-4947,2025-10-27,Charles McCrossin,Consumer,East,Technology,23.18,7.6494
ORD-3872,2025-10-27,Nat Gilpin,Corporate,East,Technology,37.91,10.9939
ORD-3439,2025-10-28,Denny Ordway,Consumer,West,Office Supplies,102.72,37.236
ORD-3478,2025-10-28,Sonia Cooley,Consumer,Central,Office Supplies,2.296,-3.9032
ORD-4229,2025-10-28,Jennifer Braxton,Corporate,East,Office Supplies,387.99,182.3553
ORD-3808,2025-10-28,Doug O'Connell,Consumer,East,Office Supplies,19.44,9.3312
ORD-0086,2025-10-28,Jennifer Braxton,Corporate,East,Office Supplies,19.44,9.3312
ORD-0074,2025-10-28,Doug O'Connell,Consumer,East,Office Supplies,387.99,182.3553
ORD-3719,2025-10-29,Gene McClure,Consumer,West,Office Supplies,239.12,77.714
ORD-3574,2025-10-29,Kean Thornton,Consumer,West,Office Supplies,25.92,12.4416
ORD-4347,2025-10-29,Eleni McCrary,Corporate,East,Office Supplies,40.29,10.4754
ORD-3904,2025-10-29,Lisa Ryan,Corporate,West,Office Supplies,226.56,63.4368
ORD-3904,2025-10-29,Lisa Ryan,Corporate,West,Office Supplies,17.22,5.166
ORD-3904,2025-10-29,Lisa Ryan,Corporate,West,Technology,107.88,10.788
ORD-3783,2025-10-29,Tonja Turnell,Home Office,South,Technology,35.96,3.596
ORD-4776,2025-10-30,Natalie Fritzler,Consumer,South,Furniture,866.4,225.264
ORD-3961,2025-10-30,Candace McMahon,Corporate,West,Furniture,388.704,38.8704
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Furniture,129.92,10.3936
ORD-3860,2025-10-30,Sung Chung,Consumer,West,Furniture,22.752,7.11
ORD-3758,2025-10-30,Tracy Hopkins,Home Office,East,Furniture,25.16,8.5544
ORD-3758,2025-10-30,Tracy Hopkins,Home Office,East,Furniture,91.92,31.2528
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Furniture,568.728,28.4364
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Office Supplies,203.52,54.9504
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Office Supplies,17.12,4.9648
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Office Supplies,117.144,42.4647
ORD-3488,2025-10-30,Pete Kriz,Consumer,East,Office Supplies,4305.552,1453.1238
ORD-3488,2025-10-30,Pete Kriz,Consumer,East,Office Supplies,32.088,11.2308
ORD-4103,2025-10-30,Greg Tran,Consumer,Central,Office Supplies,15.28,7.4872
ORD-4103,2025-10-30,Greg Tran,Consumer,Central,Office Supplies,35.0,16.8
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Office Supplies,51.75,24.84
ORD-3758,2025-10-30,Tracy Hopkins,Home Office,East,Office Supplies,277.4,133.152
ORD-3860,2025-10-30,Sung Chung,Consumer,West,Office Supplies,6.672,2.085
ORD-4521,2025-10-30,Dionis Lloyd,Corporate,West,Office Supplies,83.88,29.358
ORD-3961,2025-10-30,Candace McMahon,Corporate,West,Office Supplies,572.58,34.3548
ORD-3860,2025-10-30,Sung Chung,Consumer,West,Office Supplies,237.096,20.7459
ORD-4103,2025-10-30,Greg Tran,Consumer,Central,Office Supplies,37.24,10.7996
ORD-3961,2025-10-30,Candace McMahon,Corporate,West,Technology,33.18,11.613
ORD-3681,2025-10-30,Patrick Ryan,Consumer,West,Technology,431.968,37.7972
ORD-4196,2025-10-31,Tony Molinari,Consumer,West,Furniture,210.008,2.6251
ORD-4232,2025-10-31,Dean percer,Home Office,East,Furniture,314.532,-83.8752
ORD-4155,2025-11-01,Patrick O'Brill,Consumer,South,Furniture,2.784,0.4176
ORD-4155,2025-11-01,Patrick O'Brill,Consumer,South,Office Supplies,161.376,12.1032
ORD-4155,2025-11-01,Patrick O'Brill,Consumer,South,Office Supplies,8.72,2.943
ORD-4155,2025-11-01,Patrick O'Brill,Consumer,South,Office Supplies,49.568,15.49
ORD-4155,2025-11-01,Patrick O'Brill,Consumer,South,Technology,4367.896,327.5922
ORD-4396,2025-11-02,Darrin Martin,Consumer,East,Office Supplies,646.272,64.6272
ORD-4013,2025-11-02,Alan Haines,Corporate,East,Office Supplies,3.744,1.3104
ORD-4013,2025-11-02,Alan Haines,Corporate,East,Office Supplies,24.672,7.71
ORD-4396,2025-11-02,Darrin Martin,Consumer,East,Office Supplies,10.368,3.7584
ORD-4870,2025-11-03,Seth Vernon,Consumer,East,Furniture,130.98,-89.0664
ORD-3463,2025-11-03,Don Weiss,Consumer,South,Office Supplies,9.728,1.7024
ORD-3463,2025-11-03,Don Weiss,Consumer,South,Office Supplies,3.424,1.07
ORD-3789,2025-11-03,Guy Armstrong,Consumer,South,Office Supplies,192.16,67.256
ORD-3584,2025-11-03,Joe Elijah,Consumer,East,Office Supplies,25.696,1.9272
ORD-4811,2025-11-04,Darren Powers,Consumer,Central,Furniture,64.96,-43.848
ORD-4237,2025-11-04,Heather Jas,Home Office,Central,Office Supplies,53.72,13.9672
ORD-4142,2025-11-04,Steve Carroll,Home Office,South,Technology,71.98,15.1158
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Furniture,230.28,23.028
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Furniture,198.46,99.23
ORD-4952,2025-11-05,Sarah Foster,Consumer,West,Furniture,120.576,33.1584
ORD-4283,2025-11-05,Allen Rosenblatt,Corporate,East,Furniture,1488.424,-297.6848
ORD-3465,2025-11-05,Shui Tom,Consumer,South,Office Supplies,14.336,0.896
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Office Supplies,321.92,96.576
ORD-4760,2025-11-05,Sanjit Engle,Consumer,Central,Office Supplies,5.952,0.372
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Office Supplies,841.568,294.5488
ORD-4390,2025-11-05,Mathew Reese,Home Office,East,Office Supplies,37.008,11.565
ORD-4933,2025-11-05,Stefania Perrino,Corporate,South,Office Supplies,2.896,0.9774
ORD-4172,2025-11-05,Ben Peterman,Corporate,East,Office Supplies,12.672,3.96
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Office Supplies,116.28,56.9772
ORD-4265,2025-11-05,Dana Kaydos,Consumer,South,Office Supplies,5.184,1.8144
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Office Supplies,354.9,17.745
ORD-4390,2025-11-05,Mathew Reese,Home Office,East,Office Supplies,63.84,16.5984
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Office Supplies,28.4,8.236
ORD-4172,2025-11-05,Ben Peterman,Corporate,East,Technology,1119.888,209.979
ORD-4923,2025-11-05,Dan Reichenbach,Corporate,West,Technology,879.984,329.994
ORD-4390,2025-11-05,Mathew Reese,Home Office,East,Technology,347.97,100.9113
ORD-4080,2025-11-06,Kristina Nunn,Home Office,West,Furniture,1137.75,250.305
ORD-5100,2025-11-06,Matthew Grinstein,Home Office,Central,Office Supplies,91.6,26.564
ORD-4080,2025-11-06,Kristina Nunn,Home Office,West,Office Supplies,5.56,1.4456
ORD-4080,2025-11-06,Kristina Nunn,Home Office,West,Office Supplies,99.68,32.396
ORD-4576,2025-11-06,Sean Christensen,Consumer,Central,Office Supplies,26.72,9.352
ORD-4576,2025-11-06,Sean Christensen,Consumer,Central,Office Supplies,25.344,7.92
ORD-5100,2025-11-06,Matthew Grinstein,Home Office,Central,Office Supplies,21.81,5.8887
ORD-4080,2025-11-06,Kristina Nunn,Home Office,West,Technology,35.168,11.4296
ORD-3458,2025-11-07,Rick Wilson,Corporate,West,Furniture,148.02,41.4456
ORD-3538,2025-11-07,Michael Dominguez,Corporate,East,Office Supplies,9.408,0.7056
ORD-4504,2025-11-07,Cathy Prescott,Corporate,Central,Office Supplies,3.24,-5.184
ORD-4504,2025-11-07,Cathy Prescott,Corporate,Central,Office Supplies,47.36,17.76
ORD-4504,2025-11-07,Cathy Prescott,Corporate,Central,Office Supplies,27.44,2.401
ORD-4738,2025-11-09,Bart Watters,Corporate,West,Furniture,569.568,7.1196
ORD-4247,2025-11-09,Ashley Jarboe,Consumer,Central,Office Supplies,638.73,166.0698
ORD-3628,2025-11-09,Arthur Wiediger,Home Office,West,Office Supplies,6.672,2.1684
ORD-4871,2025-11-09,Jeremy Farry,Consumer,West,Office Supplies,8.376,2.7222
ORD-4299,2025-11-09,Rob Lucas,Consumer,South,Office Supplies,229.544,83.2097
ORD-4871,2025-11-09,Jeremy Farry,Consumer,West,Office Supplies,10.744,0.8058
ORD-4238,2025-11-09,Maxwell Schwartz,Consumer,West,Office Supplies,193.95,9.6975
ORD-4738,2025-11-09,Bart Watters,Corporate,West,Office Supplies,149.73,43.4217
