OrderID,CustomerName,Segment,Category,Sales,Profit
ORD-3707,Jamie Frazer,Consumer,Technology,118.65,19.775
ORD-4188,Jack O'Briant,Corporate,Furniture,556.665,6.549
ORD-4677,Jim Mitchum,Corporate,Furniture,189.576,9.4788
ORD-3698,Nona Balk,Corporate,Office Supplies,6.576,0.5754
ORD-3699,Matt Abelman,Home Office,Office Supplies,7.056,2.205
ORD-3698,Nona Balk,Corporate,Office Supplies,5.607,-3.9249
ORD-4127,Sally Hughsby,Corporate,Office Supplies,15.84,5.544
ORD-4127,Sally Hughsby,Corporate,Office Supplies,8.448,2.64
ORD-3698,Nona Balk,Corporate,Office Supplies,56.784,20.5842
ORD-4294,Tamara Willingham,Home Office,Office Supplies,44.784,16.2342
ORD-3699,Matt Abelman,Home Office,Technology,27.184,2.0388
ORD-4188,Jack O'Briant,Corporate,Technology,95.84,34.742
ORD-4677,Jim Mitchum,Corporate,Technology,71.96,7.196
ORD-4385,Janet Martin,Consumer,Furniture,77.952,15.5904
ORD-3884,Lori Olson,Corporate,Office Supplies,47.98,23.99
ORD-4886,Sue Ann Reed,Consumer,Office Supplies,21.93,10.3071
ORD-4385,Janet Martin,Consumer,Office Supplies,47.952,16.1838
ORD-3720,Keith Herrera,Consumer,Office Supplies,15.552,5.4432
ORD-4385,Janet Martin,Consumer,Office Supplies,147.184,-29.4368
ORD-3720,Keith Herrera,Consumer,Technology,24.0,-2.7
ORD-3720,Keith Herrera,Consumer,Technology,26.176,-3.272
ORD-4896,George Bell,Corporate,Office Supplies,46.96,22.5408
ORD-4467,Jim Karlsson,Consumer,Furniture,199.98,37.9962
ORD-4765,Ross DeVincentis,Home Office,Furniture,33.94,9.1638
ORD-4024,Jamie Kunitz,Consumer,Furniture,71.992,-0.8999
ORD-4467,Jim Karlsson,Consumer,Furniture,97.568,-6.098
ORD-4467,Jim Karlsson,Consumer,Furniture,614.272,-23.0352
ORD-4395,Jane Waco,Corporate,Furniture,9.64,3.6632
ORD-4707,Ryan Akin,Consumer,Furniture,16.192,-8.5008
ORD-4714,Mick Crebagga,Consumer,Furniture,7.168,0.9856
ORD-4707,Ryan Akin,Consumer,Furniture,251.006,-68.1302
ORD-4024,Jamie Kunitz,Consumer,Office Supplies,1702.12,510.636
ORD-4024,Jamie Kunitz,Consumer,Office Supplies,19.9,6.567
ORD-4109,Michelle Moray,Consumer,Office Supplies,13.904,5.214
ORD-4109,Michelle Moray,Consumer,Office Supplies,88.752,27.735
ORD-4765,Ross DeVincentis,Home Office,Office Supplies,30.0,14.4
ORD-4024,Jamie Kunitz,Consumer,Office Supplies,43.86,20.6142
ORD-4024,Jamie Kunitz,Consumer,Office Supplies,7.42,3.71
ORD-4714,Mick Crebagga,Consumer,Office Supplies,20.736,7.2576
ORD-4707,Ryan Akin,Consumer,Office Supplies,54.192,4.0644
ORD-4714,Mick Crebagga,Consumer,Office Supplies,11.168,-2.5128
ORD-4765,Ross DeVincentis,Home Office,Office Supplies,105.98,4.2392
ORD-4765,Ross DeVincentis,Home Office,Office Supplies,35.06,10.518
ORD-4714,Mick Crebagga,Consumer,Technology,442.4,-55.3
ORD-4024,Jamie Kunitz,Consumer,Technology,148.48,16.704
ORD-4208,Adrian Hane,Home Office,Office Supplies,5.248,0.5904
ORD-3839,Craig Yedwab,Corporate,Office Supplies,9.912,3.2214
ORD-3839,Craig Yedwab,Corporate,Technology,508.768,38.1576
ORD-4033,Sarah Foster,Consumer,Furniture,2665.62,239.9058
ORD-4033,Sarah Foster,Consumer,Office Supplies,25.12,7.85
ORD-3543,Sandra Flanagan,Consumer,Office Supplies,40.99,20.0851
ORD-3543,Sandra Flanagan,Consumer,Office Supplies,189.7,91.056
ORD-4493,Thomas Boland,Corporate,Furniture,975.92,292.776
ORD-3925,Sharelle Roach,Home Office,Furniture,155.372,-35.5136
ORD-4125,Thea Hudgings,Corporate,Furniture,3.312,0.6624
ORD-4971,Nancy Lomonaco,Home Office,Furniture,25.02,10.5084
ORD-4125,Thea Hudgings,Corporate,Office Supplies,20.136,1.2585
ORD-5045,Nora Paige,Consumer,Office Supplies,83.9,20.975
ORD-3806,Cindy Stewart,Consumer,Office Supplies,168.1,43.706
ORD-5086,Barry Gonzalez,Consumer,Office Supplies,5.56,1.4456
ORD-4543,Greg Guthrie,Corporate,Office Supplies,54.336,5.4336
ORD-4971,Nancy Lomonaco,Home Office,Office Supplies,8.8,4.224
ORD-3818,Kalyca Meade,Corporate,Office Supplies,27.78,9.1674
ORD-4971,Nancy Lomonaco,Home Office,Office Supplies,590.352,206.6232
ORD-4971,Nancy Lomonaco,Home Office,Office Supplies,76.58,38.29
ORD-4125,Thea Hudgings,Corporate,Office Supplies,8.856,2.8782
ORD-4493,Thomas Boland,Corporate,Office Supplies,5.32,2.6068
ORD-3818,Kalyca Meade,Corporate,Office Supplies,18.24,9.12
ORD-4971,Nancy Lomonaco,Home Office,Office Supplies,5.58,0.1674
ORD-4980,Ken Heidel,Corporate,Office Supplies,23.85,10.7325
ORD-5070,Joy Bell-,Consumer,Office Supplies,19.44,9.3312
ORD-5045,Nora Paige,Consumer,Office Supplies,11.76,5.7624
ORD-4971,Nancy Lomonaco,Home Office,Office Supplies,452.55,22.6275
ORD-4493,Thomas Boland,Corporate,Office Supplies,59.92,16.7776
ORD-4433,Anthony Rawles,Corporate,Office Supplies,384.592,-81.7258
ORD-4493,Thomas Boland,Corporate,Technology,2249.91,517.4793
ORD-4125,Thea Hudgings,Corporate,Technology,859.2,-186.16
ORD-4468,Kimberly Carter,Corporate,Furniture,307.136,26.8744
ORD-4488,Denise Leinenbach,Consumer,Furniture,41.37,17.3754
ORD-4728,Don Jones,Corporate,Furniture,15.992,0.9995
ORD-4308,Bruce Geld,Consumer,Furniture,486.368,36.4776
ORD-3593,Clay Rozendal,Home Office,Furniture,1673.184,20.9148
ORD-3448,Dave Kipp,Consumer,Office Supplies,55.984,4.1988
ORD-3701,Darrin Martin,Consumer,Office Supplies,11.673,-7.782
ORD-5081,Jack O'Briant,Corporate,Office Supplies,18.368,5.9696
ORD-3448,Dave Kipp,Consumer,Office Supplies,4.086,-2.9964
ORD-3966,Daniel Lacy,Consumer,Office Supplies,14.94,6.8724
ORD-4077,Julie Creighton,Corporate,Office Supplies,12.39,5.6994
ORD-4468,Kimberly Carter,Corporate,Office Supplies,139.86,65.7342
ORD-3966,Daniel Lacy,Consumer,Office Supplies,8.56,3.852
ORD-3516,Patrick Jones,Corporate,Office Supplies,26.4,11.88
ORD-3448,Dave Kipp,Consumer,Office Supplies,10.688,3.7408
ORD-4613,Paul Gonzalez,Consumer,Office Supplies,35.88,17.5812
ORD-4190,Justin MacKendrick,Consumer,Office Supplies,16.272,5.2884
ORD-3966,Daniel Lacy,Consumer,Office Supplies,52.4,14.148
ORD-3470,Peter Bühler,Consumer,Technology,40.776,0.5097
ORD-3714,Eva Jacobs,Consumer,Technology,43.5,10.875
ORD-3593,Clay Rozendal,Home Office,Technology,199.75,87.89
ORD-3448,Dave Kipp,Consumer,Technology,959.984,311.9948
ORD-4903,Beth Fritzler,Corporate,Technology,361.376,27.1032
ORD-4598,Kelly Lampkin,Corporate,Furniture,523.764,-192.0468
ORD-5067,Grant Thornton,Corporate,Office Supplies,167.44,14.651
ORD-4854,Katherine Murray,Home Office,Office Supplies,4.3,1.419
ORD-3949,Frank Merwin,Home Office,Office Supplies,7.536,-13.188
ORD-3949,Frank Merwin,Home Office,Office Supplies,1.408,-2.3232
ORD-3949,Frank Merwin,Home Office,Office Supplies,4.144,-6.4232
ORD-3501,Christina Anderson,Consumer,Office Supplies,3.564,-2.97
ORD-3501,Christina Anderson,Consumer,Office Supplies,4.928,1.7248
ORD-3570,Sam Zeldin,Home Office,Office Supplies,23.68,8.88
ORD-4788,James Lanier,Home Office,Office Supplies,9.664,3.2616
ORD-3997,Henry Goldwyn,Corporate,Office Supplies,194.352,-43.7292
ORD-3949,Frank Merwin,Home Office,Office Supplies,52.752,-12.5286
ORD-3501,Christina Anderson,Consumer,Technology,95.976,15.5961
ORD-3997,Henry Goldwyn,Corporate,Technology,70.72,-6.188
ORD-5067,Grant Thornton,Corporate,Technology,7999.98,-3839.9904
ORD-3501,Christina Anderson,Consumer,Technology,143.928,-32.3838
ORD-4598,Kelly Lampkin,Corporate,Technology,1359.96,118.9965
ORD-3512,Christina DeMoss,Consumer,Furniture,128.124,24.2012
ORD-3512,Christina DeMoss,Consumer,Furniture,101.4,38.532
ORD-3512,Christina DeMoss,Consumer,Furniture,166.5,-66.6
ORD-4751,Alan Haines,Corporate,Office Supplies,16.03,-25.648
ORD-3512,Christina DeMoss,Consumer,Office Supplies,11.424,3.7128
ORD-3512,Christina DeMoss,Consumer,Office Supplies,164.688,55.5822
ORD-3625,Troy Staebel,Consumer,Office Supplies,2.388,-1.8308
ORD-3881,Adam Bellavance,Home Office,Office Supplies,167.94,82.2906
ORD-3512,Christina DeMoss,Consumer,Office Supplies,12.96,6.2208
ORD-3881,Adam Bellavance,Home Office,Office Supplies,4.41,2.0286
ORD-4807,Anna Andreadi,Consumer,Office Supplies,12.96,6.2208
ORD-3881,Adam Bellavance,Home Office,Office Supplies,67.8,31.188
ORD-3512,Christina DeMoss,Consumer,Office Supplies,110.96,53.2608
ORD-3625,Troy Staebel,Consumer,Office Supplies,243.992,30.499
ORD-3816,Susan Vittorini,Consumer,Technology,390.75,171.93
ORD-3733,Ruben Ausman,Corporate,Technology,159.99,54.3966
ORD-3512,Christina DeMoss,Consumer,Technology,99.98,3.9992
ORD-3782,Elizabeth Moffitt,Corporate,Technology,492.768,55.4364
ORD-3621,Adam Bellavance,Home Office,Furniture,449.568,-73.0548
ORD-4741,Maris LaWare,Consumer,Furniture,127.372,-30.9332
ORD-3425,Zuschuss Carroll,Consumer,Furniture,8.73,2.9682
ORD-3909,Liz Carlisle,Consumer,Furniture,30.56,-19.864
ORD-5063,Jill Fjeld,Consumer,Furniture,28.272,6.3612
ORD-3621,Adam Bellavance,Home Office,Furniture,2036.86,366.6348
ORD-5063,Jill Fjeld,Consumer,Office Supplies,499.584,43.7136
ORD-3425,Zuschuss Carroll,Consumer,Office Supplies,5.68,1.7608
ORD-4062,Chuck Clark,Home Office,Office Supplies,13.9,3.614
ORD-3607,Christopher Conant,Consumer,Office Supplies,1.248,-1.9344
ORD-5063,Jill Fjeld,Consumer,Office Supplies,13.272,-10.6176
ORD-3684,Roger Barcio,Home Office,Office Supplies,5.682,-3.788
ORD-3425,Zuschuss Carroll,Consumer,Office Supplies,15.28,7.4872
ORD-4735,Frank Merwin,Home Office,Office Supplies,41.4,19.872
ORD-4735,Frank Merwin,Home Office,Office Supplies,26.4,12.672
ORD-4741,Maris LaWare,Consumer,Office Supplies,47.952,16.1838
ORD-4735,Frank Merwin,Home Office,Office Supplies,59.94,28.1718
ORD-5063,Jill Fjeld,Consumer,Office Supplies,31.104,10.8864
ORD-4735,Frank Merwin,Home Office,Office Supplies,45.36,22.2264
ORD-4062,Chuck Clark,Home Office,Office Supplies,26.38,12.1348
ORD-4517,Carol Darley,Consumer,Office Supplies,318.96,149.9112
ORD-4754,Victoria Brennan,Corporate,Office Supplies,5.78,2.8322
ORD-4657,Harry Greene,Consumer,Office Supplies,18.16,1.816
ORD-5063,Jill Fjeld,Consumer,Office Supplies,259.136,-51.8272
ORD-3638,Valerie Mitchum,Home Office,Office Supplies,46.26,12.0276
ORD-3621,Adam Bellavance,Home Office,Technology,108.96,32.688
ORD-4735,Frank Merwin,Home Office,Technology,16.95,1.017
ORD-3767,Katherine Nockton,Corporate,Furniture,272.97,43.6752
ORD-4647,Emily Phan,Consumer,Furniture,350.352,-140.1408
ORD-4230,Pete Kriz,Consumer,Office Supplies,100.94,33.3102
ORD-4956,Erin Creighton,Consumer,Office Supplies,38.16,19.08
ORD-4712,Tony Sayre,Consumer,Office Supplies,21.792,7.6272
ORD-3772,Frank Preis,Consumer,Technology,7.88,2.5216
ORD-3992,Deborah Brumfield,Home Office,Technology,59.97,13.7931
ORD-4712,Tony Sayre,Consumer,Technology,439.8,145.134
ORD-3992,Deborah Brumfield,Home Office,Technology,761.544,66.6351
ORD-4647,Emily Phan,Consumer,Technology,359.97,-71.994
ORD-4773,Kean Nguyen,Corporate,Furniture,274.2,112.422
ORD-4496,Sharelle Roach,Home Office,Office Supplies,109.9,32.97
ORD-4833,Jennifer Braxton,Corporate,Furniture,215.976,-2.6997
ORD-3914,Jim Epp,Corporate,Furniture,523.392,52.3392
ORD-4450,Joel Eaton,Consumer,Furniture,47.12,20.7328
ORD-4897,Parhena Norris,Home Office,Furniture,96.53,40.5426
ORD-4718,Brian Moss,Corporate,Office Supplies,9.64,4.4344
ORD-4866,Matt Collister,Corporate,Office Supplies,63.56,3.178
ORD-4718,Brian Moss,Corporate,Office Supplies,1633.14,473.6106
ORD-4718,Brian Moss,Corporate,Office Supplies,544.38,157.8702
ORD-4868,Peter McVee,Home Office,Technology,191.976,38.3952
ORD-4866,Matt Collister,Corporate,Technology,99.99,43.9956
ORD-4718,Brian Moss,Corporate,Technology,826.62,355.4466
ORD-4868,Peter McVee,Home Office,Technology,499.168,31.198
ORD-4361,Maria Etezadi,Home Office,Furniture,241.424,-36.2136
ORD-4769,Ann Blume,Corporate,Furniture,899.136,-146.1096
ORD-4916,Edward Becker,Corporate,Furniture,341.96,-427.45
ORD-4141,Michael Chen,Consumer,Office Supplies,400.8,112.224
ORD-4930,Thomas Brumley,Home Office,Office Supplies,7.8,2.106
ORD-4974,Nick Crebassa,Corporate,Office Supplies,26.352,9.5526
ORD-4769,Ann Blume,Corporate,Office Supplies,38.388,-25.592
ORD-4141,Michael Chen,Consumer,Office Supplies,28.792,10.0772
ORD-3552,Frank Hawley,Corporate,Office Supplies,931.176,314.2719
ORD-4470,Daniel Raglin,Home Office,Office Supplies,11.52,-7.68
ORD-4769,Ann Blume,Corporate,Technology,239.952,-35.9928
ORD-4431,Gary Hwang,Consumer,Technology,111.79,43.5981
ORD-4769,Ann Blume,Corporate,Technology,95.994,-63.996
ORD-3552,Frank Hawley,Corporate,Technology,430.88,124.9552
ORD-4769,Ann Blume,Corporate,Technology,201.584,15.1188
ORD-4629,Thomas Brumley,Home Office,Furniture,34.92,11.8728
ORD-3802,Michelle Huthwaite,Consumer,Furniture,88.92,14.4495
ORD-4841,Brenda Bowman,Corporate,Office Supplies,1158.12,130.2885
ORD-3709,Guy Armstrong,Consumer,Office Supplies,10.89,2.8314
ORD-4816,Emily Phan,Consumer,Office Supplies,181.86,50.9208
ORD-3709,Guy Armstrong,Consumer,Office Supplies,121.6,39.52
ORD-4667,Tamara Dahlen,Consumer,Office Supplies,18.336,-32.088
ORD-4483,Catherine Glotzbach,Home Office,Office Supplies,18.24,8.5728
ORD-3930,William Brown,Consumer,Office Supplies,45.92,21.5824
ORD-4667,Tamara Dahlen,Consumer,Office Supplies,10.44,3.393
ORD-3709,Guy Armstrong,Consumer,Office Supplies,19.44,9.3312
ORD-4492,Max Ludwig,Home Office,Office Supplies,10.368,3.6288
ORD-4744,Meg Tillman,Consumer,Office Supplies,35.48,0.0
ORD-5064,Jeremy Lonsdale,Consumer,Office Supplies,25.5,6.63
ORD-3819,Patrick Gardner,Consumer,Technology,35.184,12.3144
ORD-4295,Eugene Moren,Home Office,Furniture,113.888,9.9652
ORD-4295,Eugene Moren,Home Office,Furniture,113.568,-5.6784
ORD-4985,Lindsay Shagiari,Home Office,Furniture,22.848,-17.7072
ORD-4649,Maria Bertelson,Consumer,Office Supplies,76.12,22.0748
ORD-4987,Christine Sundaresam,Consumer,Office Supplies,9.21,2.3025
ORD-4985,Lindsay Shagiari,Home Office,Office Supplies,30.56,-45.84
ORD-4296,Ed Braxton,Corporate,Office Supplies,15.92,5.373
ORD-4335,Jim Epp,Corporate,Office Supplies,14.016,4.9056
ORD-4985,Lindsay Shagiari,Home Office,Office Supplies,12.224,4.4312
ORD-4649,Maria Bertelson,Consumer,Office Supplies,18.24,9.12
ORD-4987,Christine Sundaresam,Consumer,Office Supplies,9.96,4.5816
ORD-4073,Emily Phan,Consumer,Office Supplies,11.56,5.6644
ORD-4295,Eugene Moren,Home Office,Office Supplies,23.12,8.381
ORD-4884,David Bremer,Corporate,Office Supplies,10.56,4.752
ORD-4181,Nathan Gelder,Consumer,Office Supplies,16.056,5.8203
ORD-4739,Larry Blacks,Consumer,Office Supplies,26.72,9.352
ORD-3996,Sylvia Foulston,Corporate,Office Supplies,10.848,3.5256
ORD-4181,Nathan Gelder,Consumer,Office Supplies,223.056,69.705
ORD-5032,Dennis Kane,Consumer,Office Supplies,221.024,-55.256
ORD-4985,Lindsay Shagiari,Home Office,Office Supplies,77.952,-15.5904
ORD-4181,Nathan Gelder,Consumer,Office Supplies,540.048,-47.2542
ORD-4987,Christine Sundaresam,Consumer,Office Supplies,27.93,8.0997
ORD-4295,Eugene Moren,Home Office,Technology,41.6,13.0
ORD-3996,Sylvia Foulston,Corporate,Technology,18.544,3.0134
ORD-4224,Don Jones,Corporate,Technology,62.352,-10.9116
ORD-4985,Lindsay Shagiari,Home Office,Technology,44.784,-0.5598
ORD-4295,Eugene Moren,Home Office,Technology,7.92,0.693
ORD-4295,Eugene Moren,Home Office,Technology,671.984,50.3988
ORD-3825,Nat Gilpin,Corporate,Technology,370.782,-92.6955
ORD-4985,Lindsay Shagiari,Home Office,Technology,67.992,8.499
ORD-3776,Katrina Edelman,Corporate,Furniture,205.9992,-27.2646
ORD-3991,Ted Trevino,Consumer,Furniture,2404.704,150.294
ORD-3754,Stefania Perrino,Corporate,Furniture,154.95,30.99
ORD-4054,Maria Etezadi,Home Office,Office Supplies,9.324,-24.7086
ORD-4729,Toby Carlisle,Consumer,Office Supplies,2.064,0.1548
ORD-3991,Ted Trevino,Consumer,Office Supplies,563.024,190.0206
ORD-5001,Sean Braxton,Corporate,Office Supplies,11.22,-7.48
ORD-3991,Ted Trevino,Consumer,Office Supplies,8.64,4.2336
ORD-4999,Michael Nguyen,Consumer,Office Supplies,8.904,3.339
ORD-3776,Katrina Edelman,Corporate,Office Supplies,61.792,6.1792
ORD-3991,Ted Trevino,Consumer,Office Supplies,344.91,10.3473
ORD-3918,Christopher Schild,Home Office,Office Supplies,230.376,-48.9549
ORD-4999,Michael Nguyen,Consumer,Office Supplies,720.064,-63.0056
ORD-4266,Erin Mull,Consumer,Office Supplies,11.21,3.363
ORD-4025,Sanjit Engle,Consumer,Technology,82.95,29.0325
ORD-3511,Cassandra Brandow,Consumer,Technology,239.92,23.992
ORD-5001,Sean Braxton,Corporate,Technology,60.864,9.1296
ORD-4880,Alan Dominguez,Home Office,Technology,163.96,70.5028
ORD-5001,Sean Braxton,Corporate,Technology,652.995,-935.9595
ORD-4411,Ken Lonsdale,Consumer,Technology,22.0,1.375
ORD-3754,Stefania Perrino,Corporate,Technology,43.6,12.208
ORD-4856,Ken Brennan,Corporate,Technology,629.95,163.787
ORD-4693,Lindsay Williams,Corporate,Furniture,321.568,28.1372
ORD-4039,Joe Elijah,Consumer,Office Supplies,34.24,9.9296
ORD-4334,Xylona Preis,Consumer,Office Supplies,45.04,4.504
ORD-4376,Clytie Kelty,Consumer,Office Supplies,3.648,-2.7968
ORD-3616,Frank Olsen,Consumer,Office Supplies,8.64,3.024
ORD-4465,Toby Carlisle,Consumer,Office Supplies,21.99,-32.985
ORD-3879,Arthur Wiediger,Home Office,Office Supplies,15.28,7.4872
ORD-4346,Pauline Webber,Corporate,Office Supplies,96.36,25.0536
ORD-4334,Xylona Preis,Consumer,Technology,167.952,-27.2922
ORD-4376,Clytie Kelty,Consumer,Technology,119.94,15.992
ORD-0097,Scott Cohen,Corporate,Office Supplies,6.68,2.0
ORD-3657,Dana Kaydos,Consumer,Furniture,339.136,0.0
ORD-3657,Dana Kaydos,Consumer,Furniture,220.064,55.016
ORD-4006,Mick Brown,Consumer,Furniture,17.31,5.193
ORD-4814,Lena Creighton,Consumer,Furniture,12.42,4.4712
ORD-4814,Lena Creighton,Consumer,Furniture,119.94,23.988
ORD-3646,Chris Cortes,Consumer,Furniture,139.92,23.7864
ORD-3656,Eileen Kiefer,Home Office,Office Supplies,23.36,6.0736
ORD-4885,Bill Stewart,Corporate,Office Supplies,86.352,5.397
ORD-3968,Brian Moss,Corporate,Office Supplies,1.824,-1.3984
ORD-3646,Chris Cortes,Consumer,Office Supplies,73.68,34.6296
ORD-4821,Christy Brittain,Consumer,Office Supplies,146.82,73.41
ORD-4343,Scott Williamson,Consumer,Office Supplies,811.28,24.3384
ORD-3446,Jay Kimmel,Consumer,Office Supplies,48.86,0.9772
ORD-3646,Chris Cortes,Consumer,Office Supplies,33.29,7.9896
ORD-4885,Bill Stewart,Corporate,Technology,139.96,-1.7495
ORD-4885,Bill Stewart,Corporate,Technology,899.982,74.9985
ORD-4323,Mitch Willingham,Corporate,Technology,1919.976,215.9973
ORD-3790,Mick Hernandez,Home Office,Technology,52.44,24.1224
ORD-3892,Charlotte Melton,Consumer,Technology,119.94,5.997
ORD-3646,Chris Cortes,Consumer,Technology,107.88,10.788
ORD-4046,Joy Bell-,Consumer,Furniture,327.7328,-14.4588
ORD-4780,Christopher Conant,Consumer,Furniture,187.76,76.9816
ORD-5007,Christine Sundaresam,Consumer,Office Supplies,35.04,12.264
ORD-4369,Xylona Preis,Consumer,Office Supplies,50.94,14.2632
ORD-3821,Trudy Brown,Consumer,Office Supplies,43.8,20.586
ORD-3877,Greg Guthrie,Corporate,Office Supplies,13.904,4.5188
ORD-4830,Katharine Harms,Corporate,Office Supplies,4.158,-3.465
ORD-3455,Clytie Kelty,Consumer,Office Supplies,268.24,93.884
ORD-4830,Katharine Harms,Corporate,Office Supplies,19.608,6.6177
ORD-4780,Christopher Conant,Consumer,Office Supplies,38.88,18.6624
ORD-4133,Victoria Wilson,Corporate,Office Supplies,1247.64,349.3392
ORD-4967,Ruben Ausman,Corporate,Technology,79.99,28.7964
ORD-3455,Clytie Kelty,Consumer,Technology,431.16,107.79
ORD-4445,Emily Grady,Consumer,Technology,239.96,83.986
ORD-5031,Hunter Lopez,Consumer,Technology,10499.97,5039.9856
ORD-4967,Ruben Ausman,Corporate,Technology,206.1,55.647
ORD-4877,Russell D'Ascenzo,Consumer,Furniture,127.386,-25.4772
ORD-3642,Nona Balk,Corporate,Furniture,5.82,2.7354
ORD-4491,Maria Etezadi,Home Office,Furniture,19.76,8.2992
ORD-3560,Jim Sink,Corporate,Office Supplies,389.056,48.632
ORD-4849,Jane Waco,Corporate,Office Supplies,38.864,7.7728
ORD-4235,Christina DeMoss,Consumer,Office Supplies,8.448,2.9568
ORD-3560,Jim Sink,Corporate,Office Supplies,20.232,-16.1856
ORD-4877,Russell D'Ascenzo,Consumer,Office Supplies,55.584,20.844
ORD-4235,Christina DeMoss,Consumer,Office Supplies,2.96,1.4208
ORD-3642,Nona Balk,Corporate,Office Supplies,7.38,3.4686
ORD-5059,Art Ferguson,Consumer,Office Supplies,44.384,15.5344
ORD-3560,Jim Sink,Corporate,Office Supplies,41.472,14.5152
ORD-3560,Jim Sink,Corporate,Office Supplies,20.736,7.2576
ORD-4235,Christina DeMoss,Consumer,Office Supplies,95.94,9.594
ORD-3642,Nona Balk,Corporate,Office Supplies,37.76,10.5728
ORD-3642,Nona Balk,Corporate,Office Supplies,92.52,24.9804
ORD-3560,Jim Sink,Corporate,Office Supplies,81.36,-19.323
ORD-4235,Christina DeMoss,Consumer,Office Supplies,169.68,45.8136
ORD-5059,Art Ferguson,Consumer,Office Supplies,2.944,-0.6624
ORD-4235,Christina DeMoss,Consumer,Technology,132.52,54.3332
ORD-3563,Dave Kipp,Consumer,Technology,74.95,36.7255
ORD-4403,Art Ferguson,Consumer,Furniture,233.058,-53.2704
ORD-4200,Nathan Cano,Consumer,Furniture,191.058,-46.3998
ORD-4356,Linda Cazamias,Corporate,Furniture,305.312,-8.7232
ORD-4847,Aimee Bixby,Consumer,Furniture,15.992,-13.993
ORD-4087,Mick Crebagga,Consumer,Furniture,18.7,7.106
ORD-3459,Adrian Barton,Consumer,Furniture,821.88,213.6888
ORD-4475,Anne Pryor,Home Office,Furniture,79.974,-29.3238
ORD-4701,Jonathan Howell,Consumer,Furniture,219.075,-131.445
ORD-3747,Stewart Carmichael,Corporate,Furniture,718.116,-71.8116
ORD-5083,Justin Deggeller,Corporate,Office Supplies,2504.74,626.185
ORD-4567,Richard Bierner,Consumer,Office Supplies,22.96,6.6584
ORD-3747,Stewart Carmichael,Corporate,Office Supplies,31.776,8.7384
ORD-4847,Aimee Bixby,Consumer,Office Supplies,99.136,8.6744
ORD-4200,Nathan Cano,Consumer,Office Supplies,13.04,3.912
ORD-3459,Adrian Barton,Consumer,Office Supplies,21.96,10.7604
ORD-4946,Adrian Shami,Home Office,Office Supplies,41.28,13.932
ORD-4475,Anne Pryor,Home Office,Office Supplies,58.408,18.2525
ORD-4200,Nathan Cano,Consumer,Office Supplies,1525.188,-2287.782
ORD-3652,Jennifer Halladay,Consumer,Office Supplies,59.913,-45.9333
ORD-5083,Justin Deggeller,Corporate,Office Supplies,16.74,8.37
ORD-3712,Dorothy Dickinson,Consumer,Office Supplies,25.06,12.53
ORD-4847,Aimee Bixby,Consumer,Office Supplies,16.896,5.28
ORD-4946,Adrian Shami,Home Office,Office Supplies,13.36,6.4128
ORD-4087,Mick Crebagga,Consumer,Office Supplies,305.01,76.2525
ORD-4847,Aimee Bixby,Consumer,Office Supplies,6.672,0.5004
ORD-3960,Katherine Ducich,Consumer,Technology,31.968,2.3976
ORD-3726,Carlos Daly,Consumer,Furniture,183.968,-25.2956
ORD-3527,Erica Smith,Consumer,Furniture,209.568,-23.5764
ORD-3715,Kelly Andreada,Consumer,Furniture,283.92,-46.137
ORD-4905,Brian Thompson,Consumer,Furniture,4.656,1.5714
ORD-4743,Sample Company A,Home Office,Furniture,27.58,11.5836
ORD-3933,Katharine Harms,Corporate,Furniture,50.97,9.1746
ORD-4905,Brian Thompson,Consumer,Furniture,77.6,28.13
ORD-3896,Liz Pelletier,Consumer,Furniture,42.6,16.614
ORD-3973,Jennifer Halladay,Consumer,Office Supplies,23.968,2.6964
ORD-4571,Hunter Glantz,Consumer,Office Supplies,22.0,9.68
ORD-3726,Carlos Daly,Consumer,Office Supplies,68.97,19.3116
ORD-3973,Jennifer Halladay,Consumer,Office Supplies,28.728,1.7955
ORD-3896,Liz Pelletier,Consumer,Office Supplies,84.056,27.3182
ORD-3726,Carlos Daly,Consumer,Office Supplies,46.76,22.4448
ORD-3933,Katharine Harms,Corporate,Technology,2.97,1.3365
ORD-3933,Katharine Harms,Corporate,Technology,569.99,170.997
ORD-3726,Carlos Daly,Consumer,Technology,1259.97,327.5922
ORD-3645,Scott Williamson,Consumer,Furniture,27.42,11.2422
ORD-4473,Benjamin Patterson,Consumer,Furniture,70.98,20.5842
ORD-3523,Barry Franz,Home Office,Office Supplies,8.62,2.2412
ORD-3569,Patrick Jones,Corporate,Office Supplies,11.76,3.1752
ORD-3523,Barry Franz,Home Office,Office Supplies,5.56,1.4456
ORD-3569,Patrick Jones,Corporate,Office Supplies,40.736,14.7668
ORD-3702,Chloris Kastensmidt,Consumer,Office Supplies,150.8,56.55
ORD-3523,Barry Franz,Home Office,Office Supplies,9.02,3.5178
ORD-3453,Cindy Chapman,Consumer,Office Supplies,8.448,2.64
ORD-3702,Chloris Kastensmidt,Consumer,Office Supplies,51.84,24.8832
ORD-3453,Cindy Chapman,Consumer,Office Supplies,39.296,3.9296
ORD-3523,Barry Franz,Home Office,Office Supplies,56.56,15.2712
ORD-3702,Chloris Kastensmidt,Consumer,Technology,1039.992,103.9992
ORD-4813,Henia Zydlo,Consumer,Technology,55.176,-12.4146
